ts_code,ann_date,end_date,holder_name,hold_amount,hold_ratio,hold_float_ratio,hold_change,holder_type
688072.SH,20251031,20250930,中微半导体设备(上海)股份有限公司,20516305.0,7.3343,7.3343,0.0,一般企业
688072.SH,20251031,20250930,香港中央结算有限公司,5120508.0,1.8305,1.8305,-1707239.0,一般企业
688072.SH,20251031,20250930,招商银行股份有限公司-华夏上证科创板50成份交易型开放式指数证券投资基金,4901502.0,1.7522,1.7522,-2892307.0,开放式投资基金
688072.SH,20251031,20250930,中国工商银行股份有限公司-诺安成长混合型证券投资基金,4287406.0,1.5326,1.5327,-261415.0,开放式投资基金
688072.SH,20251031,20250930,中国科学院沈阳科学仪器股份有限公司,4285398.0,1.5319,1.532,0.0,一般企业
688072.SH,20251031,20250930,中信证券股份有限公司-嘉实上证科创板芯片交易型开放式指数证券投资基金,3175697.0,1.1352,1.1353,-146153.0,开放式投资基金
688072.SH,20251031,20250930,CHIANGCHIEN,2703588.0,0.9665,0.9665,,自然人
688072.SH,20250826,20250630,国投(上海)创业投资管理有限公司-国投(上海)科技成果转化创业投资基金企业(有限合伙),37888000.0,13.5445,13.5445,,风险投资公司
688072.SH,20250826,20250630,香港中央结算有限公司,6827747.0,2.4408,2.4408,1192561.0,一般企业
688072.SH,20250826,20250630,中国科学院沈阳科学仪器股份有限公司,4285398.0,1.5319,1.532,0.0,一般企业
688072.SH,20250826,20250630,中国工商银行股份有限公司-诺安成长混合型证券投资基金,4548821.0,1.6261,1.6262,-184731.0,开放式投资基金
688072.SH,20250826,20250630,共青城芯鑫和投资合伙企业(有限合伙),3024934.0,1.0813,1.0814,,投资公司
688072.SH,20250826,20250630,中国工商银行股份有限公司-易方达上证科创板50成份交易型开放式指数证券投资基金,5790248.0,2.0699,2.0699,192545.0,开放式投资基金
688072.SH,20250826,20250630,中信证券股份有限公司-嘉实上证科创板芯片交易型开放式指数证券投资基金,3321850.0,1.1875,1.1875,319825.0,开放式投资基金
688072.SH,20250430,20250331,中国建设银行股份有限公司-华夏国证半导体芯片交易型开放式指数证券投资基金,2414268.0,0.863,1.5551,-87797.0,开放式投资基金
688072.SH,20250430,20250331,中信证券股份有限公司-嘉实上证科创板芯片交易型开放式指数证券投资基金,3002025.0,1.0731,1.9337,3121.0,开放式投资基金
688072.SH,20250430,20250331,国新投资有限公司,2614868.0,0.9347,1.6843,,投资公司
688072.SH,20250430,20250331,中国建设银行股份有限公司-银华集成电路混合型证券投资基金,2694518.0,0.9632,1.7356,216161.0,开放式投资基金
688072.SH,20250430,20250331,招商银行股份有限公司-华夏上证科创板50成份交易型开放式指数证券投资基金,7873975.0,2.8148,5.0719,-1329624.0,开放式投资基金
688072.SH,20250430,20250331,中国工商银行股份有限公司-诺安成长混合型证券投资基金,4733552.0,1.6921,3.049,0.0,开放式投资基金
688072.SH,20250430,20250331,香港中央结算有限公司,5635186.0,2.0145,3.6298,225244.0,一般企业
688072.SH,20250430,20250331,中国科学院沈阳科学仪器股份有限公司,4285398.0,1.5319,2.7603,0.0,一般企业
688072.SH,20250430,20250331,中微半导体设备(上海)股份有限公司,20516305.0,7.3343,13.2151,0.0,一般企业
688072.SH,20250425,20241231,招商银行股份有限公司-华夏上证科创板50成份交易型开放式指数证券投资基金,9203599.0,3.3068,5.9826,-1880336.0,开放式投资基金
688072.SH,20250425,20241231,香港中央结算有限公司,5409942.0,1.9437,3.5166,1152446.0,一般企业
688072.SH,20250425,20241231,中信证券股份有限公司-嘉实上证科创板芯片交易型开放式指数证券投资基金,2998904.0,1.0774,1.9494,,开放式投资基金
688072.SH,20250425,20241231,中国建设银行股份有限公司-银华集成电路混合型证券投资基金,2478357.0,0.8904,1.611,,开放式投资基金
688072.SH,20250425,20241231,中国建设银行股份有限公司-华夏国证半导体芯片交易型开放式指数证券投资基金,2502065.0,0.8989,1.6264,-703180.0,开放式投资基金
688072.SH,20250425,20241231,中国农业银行股份有限公司-东方人工智能主题混合型证券投资基金,2731707.0,0.9814,1.7757,,开放式投资基金
688072.SH,20241029,20240930,中国工商银行股份有限公司-诺安成长混合型证券投资基金,3093418.0,1.1114,2.0108,1470544.0,开放式投资基金
688072.SH,20241029,20240930,中国建设银行股份有限公司-华夏国证半导体芯片交易型开放式指数证券投资基金,3205245.0,1.1516,2.0835,138143.0,开放式投资基金
688072.SH,20241029,20240930,招商银行股份有限公司-华夏上证科创板50成份交易型开放式指数证券投资基金,11083935.0,3.9824,7.2048,513499.0,开放式投资基金
688072.SH,20241029,20240930,中国人寿保险股份有限公司-传统-普通保险产品-005L-CT001沪,3607233.0,1.296,2.3448,677666.0,保险投资组合
